INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
3277,T,230513,142036,52.8351539N,1.3120721W,70,0.1,179
3278,T,230513,142036,52.8351540N,1.3120722W,70,0.1,179
3279,T,230513,142036,52.8351540N,1.3120721W,70,0.1,179
3280,T,230513,142037,52.8351539N,1.3120721W,70,0.0,179
3281,T,230513,142037,52.8351539N,1.3120721W,70,0.0,179
3282,T,230513,142037,52.8351539N,1.3120721W,70,0.0,179
3283,T,230513,142037,52.8351540N,1.3120721W,70,0.0,179
3284,T,230513,142037,52.8351539N,1.3120721W,70,0.0,179
3285,T,230513,142038,52.8351539N,1.3120721W,70,0.0,179
3286,T,230513,142038,52.8351540N,1.3120721W,70,0.0,179
3287,T,230513,142038,52.8351540N,1.3120721W,70,0.0,179
3288,T,230513,142038,52.8351540N,1.3120721W,70,0.0,179
3289,T,230513,142038,52.8351540N,1.3120721W,70,0.0,179
3290,T,230513,142039,52.8351539N,1.3120721W,70,0.0,179
3291,T,230513,142039,52.8351539N,1.3120721W,70,0.0,179
3292,T,230513,142039,52.8351539N,1.3120721W,70,0.0,179
3293,T,230513,142039,52.8351539N,1.3120721W,70,0.0,179
3294,T,230513,142039,52.8351539N,1.3120721W,70,0.0,179
3295,T,230513,142040,52.8351539N,1.3120721W,70,0.0,179
3296,T,230513,142040,52.8351539N,1.3120721W,70,0.0,179
3297,T,230513,142040,52.8351539N,1.3120721W,70,0.0,179
3298,T,230513,142040,52.8351539N,1.3120721W,70,0.0,179
3299,T,230513,142040,52.8351540N,1.3120721W,70,0.0,179
3300,T,230513,142041,52.8351539N,1.3120721W,70,0.0,179
3301,T,230513,142041,52.8351539N,1.3120720W,70,0.0,179
3302,T,230513,142041,52.8351539N,1.3120721W,70,0.0,179
3303,T,230513,142041,52.8351539N,1.3120721W,70,0.0,179
3304,T,230513,142041,52.8351540N,1.3120721W,70,0.0,179
3305,T,230513,142042,52.8351539N,1.3120721W,70,0.0,179
3306,T,230513,142042,52.8351539N,1.3120721W,70,0.0,179
3307,T,230513,142042,52.8351539N,1.3120721W,70,0.0,179
3308,T,230513,142042,52.8351539N,1.3120721W,70,0.0,179
3309,T,230513,142042,52.8351539N,1.3120721W,70,0.0,179
3310,T,230513,142043,52.8351539N,1.3120721W,70,0.0,179
3311,T,230513,142043,52.8351540N,1.3120721W,70,0.0,179
3312,T,230513,142043,52.8351539N,1.3120720W,70,0.0,179
3313,T,230513,142043,52.8351539N,1.3120721W,70,0.0,179
3314,T,230513,142043,52.8351540N,1.3120720W,70,0.0,179
3315,T,230513,142044,52.8351539N,1.3120721W,70,0.0,179
3316,T,230513,142044,52.8351539N,1.3120721W,70,0.0,179
3317,T,230513,142044,52.8351539N,1.3120721W,70,0.0,179
3318,T,230513,142044,52.8351539N,1.3120721W,70,0.0,179
3319,T,230513,142044,52.8351539N,1.3120721W,70,0.0,179
3320,T,230513,142045,52.8351539N,1.3120721W,70,0.1,179
3321,T,230513,142045,52.8351539N,1.3120720W,70,0.1,179
3322,T,230513,142045,52.8351539N,1.3120720W,70,0.1,179
3323,T,230513,142045,52.8351539N,1.3120721W,70,0.1,179
3324,T,230513,142045,52.8351539N,1.3120720W,70,0.1,179
3325,T,230513,142046,52.8351539N,1.3120721W,70,0.0,179
3326,T,230513,142046,52.8351539N,1.3120721W,70,0.0,179
3327,T,230513,142046,52.8351539N,1.3120721W,70,0.0,179
3328,T,230513,142046,52.8351540N,1.3120721W,70,0.0,179
3329,T,230513,142046,52.8351540N,1.3120721W,70,0.0,179
3330,T,230513,142047,52.8351539N,1.3120721W,70,0.0,179
3331,T,230513,142047,52.8351539N,1.3120721W,70,0.0,179
3332,T,230513,142047,52.8351539N,1.3120721W,70,0.0,179
3333,T,230513,142047,52.8351540N,1.3120721W,70,0.0,179
3334,T,230513,142047,52.8351539N,1.3120721W,70,0.0,179
3335,T,230513,142048,52.8351539N,1.3120721W,69,0.0,179
3336,T,230513,142048,52.8351539N,1.3120721W,69,0.0,179
3337,T,230513,142048,52.8351539N,1.3120721W,69,0.0,179
3338,T,230513,142048,52.8351539N,1.3120721W,69,0.0,179
3339,T,230513,142048,52.8351539N,1.3120721W,69,0.0,179
3340,T,230513,142049,52.8351539N,1.3120721W,69,0.1,179
3341,T,230513,142049,52.8351539N,1.3120720W,69,0.1,179
3342,T,230513,142049,52.8351539N,1.3120720W,69,0.1,179
3343,T,230513,142049,52.8351539N,1.3120721W,69,0.1,179
3344,T,230513,142049,52.8351539N,1.3120720W,69,0.1,179
3345,T,230513,142050,52.8351539N,1.3120721W,69,0.0,179
3346,T,230513,142050,52.8351539N,1.3120720W,69,0.0,179
3347,T,230513,142050,52.8351540N,1.3120721W,69,0.0,179
3348,T,230513,142050,52.8351540N,1.3120721W,69,0.0,179
3349,T,230513,142050,52.8351540N,1.3120721W,69,0.0,179
3350,T,230513,142051,52.8351539N,1.3120721W,69,0.0,179
3351,T,230513,142051,52.8351539N,1.3120721W,69,0.0,179
3352,T,230513,142051,52.8351539N,1.3120722W,69,0.0,179
3353,T,230513,142051,52.8351540N,1.3120721W,69,0.0,179
3354,T,230513,142051,52.8351539N,1.3120721W,69,0.0,179
3355,T,230513,142052,52.8351539N,1.3120721W,69,0.1,179
3356,T,230513,142052,52.8351539N,1.3120721W,69,0.1,179
3357,T,230513,142052,52.8351539N,1.3120721W,69,0.1,179
3358,T,230513,142052,52.8351539N,1.3120722W,69,0.1,179
3359,T,230513,142052,52.8351539N,1.3120721W,69,0.1,179
3360,T,230513,142053,52.8351539N,1.3120721W,69,0.0,179
3361,T,230513,142053,52.8351539N,1.3120721W,69,0.0,179
3362,T,230513,142053,52.8351540N,1.3120721W,69,0.0,179
3363,T,230513,142053,52.8351540N,1.3120721W,69,0.0,179
3364,T,230513,142053,52.8351540N,1.3120721W,69,0.0,179
3365,T,230513,142054,52.8351539N,1.3120721W,69,0.0,179
3366,T,230513,142054,52.8351540N,1.3120721W,69,0.0,179
3367,T,230513,142054,52.8351540N,1.3120722W,69,0.0,179
3368,T,230513,142054,52.8351540N,1.3120722W,69,0.0,179
3369,T,230513,142054,52.8351540N,1.3120721W,69,0.0,179
3370,T,230513,142055,52.8351539N,1.3120721W,69,0.0,179
3371,T,230513,142055,52.8351539N,1.3120721W,69,0.0,179
3372,T,230513,142055,52.8351539N,1.3120721W,69,0.0,179
3373,T,230513,142055,52.8351539N,1.3120721W,69,0.0,179
3374,T,230513,142055,52.8351540N,1.3120721W,69,0.0,179
3375,T,230513,142056,52.8351539N,1.3120721W,69,0.1,179
3376,T,230513,142056,52.8351539N,1.3120721W,69,0.1,179
3377,T,230513,142056,52.8351539N,1.3120721W,69,0.1,179
3378,T,230513,142056,52.8351539N,1.3120721W,69,0.1,179
3379,T,230513,142056,52.8351540N,1.3120721W,69,0.1,179
3380,T,230513,142057,52.8351539N,1.3120721W,69,0.0,179
3381,T,230513,142057,52.8351540N,1.3120721W,69,0.0,179
3382,T,230513,142057,52.8351539N,1.3120721W,69,0.0,179
3383,T,230513,142057,52.8351539N,1.3120721W,69,0.0,179
3384,T,230513,142057,52.8351539N,1.3120720W,69,0.0,179
3385,T,230513,142058,52.8351539N,1.3120721W,69,0.3,179
3386,T,230513,142058,52.8351541N,1.3120723W,69,0.3,179
3387,T,230513,142058,52.8351541N,1.3120723W,69,0.3,179
3388,T,230513,142058,52.8351541N,1.3120722W,69,0.3,179
3389,T,230513,142058,52.8351541N,1.3120723W,69,0.3,179
3390,T,230513,142059,52.8351539N,1.3120721W,69,0.3,179
3391,T,230513,142059,52.8351541N,1.3120723W,69,0.3,179
3392,T,230513,142059,52.8351541N,1.3120722W,69,0.3,179
3393,T,230513,142059,52.8351541N,1.3120723W,69,0.3,179
3394,T,230513,142059,52.8351541N,1.3120723W,69,0.3,179
3395,T,230513,142100,52.8351539N,1.3120721W,69,0.5,179
3396,T,230513,142100,52.8351541N,1.3120723W,69,0.5,179
3397,T,230513,142100,52.8351541N,1.3120725W,69,0.5,179
3398,T,230513,142100,52.8351541N,1.3120723W,69,0.5,179
3399,T,230513,142100,52.8351541N,1.3120723W,69,0.5,179
3400,T,230513,142101,52.8351539N,1.3120721W,69,0.3,179
3401,T,230513,142101,52.8351540N,1.3120725W,69,0.3,179
3402,T,230513,142101,52.8351540N,1.3120723W,69,0.3,179
3403,T,230513,142101,52.8351540N,1.3120725W,69,0.3,179
3404,T,230513,142101,52.8351540N,1.3120725W,69,0.3,179
3405,T,230513,142102,52.8351539N,1.3120721W,69,0.3,179
3406,T,230513,142102,52.8351540N,1.3120723W,69,0.3,179
3407,T,230513,142102,52.8351540N,1.3120723W,69,0.3,179
3408,T,230513,142102,52.8351540N,1.3120723W,69,0.3,179
3409,T,230513,142102,52.8351540N,1.3120723W,69,0.3,179
3410,T,230513,142103,52.8351539N,1.3120721W,69,0.3,179
3411,T,230513,142103,52.8351540N,1.3120725W,69,0.3,179
3412,T,230513,142103,52.8351540N,1.3120723W,69,0.3,179
3413,T,230513,142103,52.8351540N,1.3120725W,69,0.3,179
3414,T,230513,142103,52.8351540N,1.3120725W,69,0.3,179
3415,T,230513,142104,52.8351539N,1.3120721W,69,0.3,179
3416,T,230513,142104,52.8351540N,1.3120725W,69,0.3,179
3417,T,230513,142104,52.8351540N,1.3120725W,69,0.3,179
3418,T,230513,142104,52.8351540N,1.3120725W,69,0.3,179
3419,T,230513,142104,52.8351540N,1.3120725W,69,0.3,179
3420,T,230513,142105,52.8351539N,1.3120721W,69,0.0,179
3421,T,230513,142105,52.8351540N,1.3120721W,69,0.0,179
3422,T,230513,142105,52.8351540N,1.3120722W,69,0.0,179
3423,T,230513,142105,52.8351540N,1.3120722W,69,0.0,179
3424,T,230513,142105,52.8351540N,1.3120721W,69,0.0,179
3425,T,230513,142106,52.8351539N,1.3120721W,69,0.3,179
3426,T,230513,142106,52.8351540N,1.3120723W,69,0.3,179
3427,T,230513,142106,52.8351540N,1.3120723W,69,0.3,179
3428,T,230513,142106,52.8351540N,1.3120723W,69,0.3,179
3429,T,230513,142106,52.8351540N,1.3120723W,69,0.3,179
3430,T,230513,142107,52.8351539N,1.3120721W,69,0.3,179
3431,T,230513,142107,52.8351540N,1.3120723W,69,0.3,179
3432,T,230513,142107,52.8351541N,1.3120723W,69,0.3,179
3433,T,230513,142107,52.8351541N,1.3120723W,69,0.3,179
3434,T,230513,142107,52.8351541N,1.3120723W,69,0.3,179
3435,T,230513,142108,52.8351539N,1.3120721W,69,0.3,179
3436,T,230513,142108,52.8351546N,1.3120723W,69,0.3,179
3437,T,230513,142108,52.8351546N,1.3120723W,69,0.3,179
3438,T,230513,142108,52.8351547N,1.3120725W,69,0.3,179
3439,T,230513,142108,52.8351547N,1.3120725W,69,0.3,179
3440,T,230513,142109,52.8351539N,1.3120721W,69,0.3,179
3441,T,230513,142109,52.8351540N,1.3120723W,69,0.3,179
3442,T,230513,142109,52.8351540N,1.3120723W,69,0.3,179
3443,T,230513,142109,52.8351541N,1.3120725W,69,0.3,179
3444,T,230513,142109,52.8351541N,1.3120725W,69,0.3,179
3445,T,230513,142110,52.8351539N,1.3120721W,69,0.7,179
3446,T,230513,142110,52.8351544N,1.3120721W,69,0.7,179
3447,T,230513,142110,52.8351544N,1.3120722W,69,0.7,179
3448,T,230513,142110,52.8351544N,1.3120722W,69,0.7,179
3449,T,230513,142110,52.8351544N,1.3120722W,69,0.7,179
3450,T,230513,142111,52.8351539N,1.3120721W,69,0.7,179
3451,T,230513,142111,52.8351542N,1.3120721W,69,0.7,179
3452,T,230513,142111,52.8351542N,1.3120721W,69,0.7,179
3453,T,230513,142111,52.8351542N,1.3120721W,69,0.7,179
3454,T,230513,142111,52.8351542N,1.3120721W,69,0.7,179
3455,T,230513,142112,52.8351539N,1.3120721W,69,0.3,179
3456,T,230513,142112,52.8351540N,1.3120725W,69,0.3,179
3457,T,230513,142112,52.8351540N,1.3120725W,69,0.3,179
3458,T,230513,142112,52.8351540N,1.3120723W,69,0.3,179
3459,T,230513,142112,52.8351540N,1.3120723W,69,0.3,179
3460,T,230513,142113,52.8351539N,1.3120721W,69,0.9,179
3461,T,230513,142113,52.8351548N,1.3120719W,69,0.9,179
3462,T,230513,142113,52.8351550N,1.3120721W,69,0.9,179
3463,T,230513,142113,52.8351550N,1.3120721W,69,0.9,179
3464,T,230513,142113,52.8351550N,1.3120721W,69,0.9,179
3465,T,230513,142114,52.8351539N,1.3120721W,69,0.7,179
3466,T,230513,142114,52.8351544N,1.3120722W,69,0.7,179
3467,T,230513,142114,52.8351542N,1.3120722W,69,0.7,179
3468,T,230513,142114,52.8351542N,1.3120721W,69,0.7,179
3469,T,230513,142114,52.8351544N,1.3120722W,69,0.7,179
3470,T,230513,142115,52.8351539N,1.3120721W,69,0.9,179
3471,T,230513,142115,52.8351544N,1.3120722W,69,0.9,179
3472,T,230513,142115,52.8351544N,1.3120722W,69,0.9,179
3473,T,230513,142115,52.8351544N,1.3120723W,69,0.9,179
3474,T,230513,142115,52.8351544N,1.3120723W,69,0.9,179
3475,T,230513,142116,52.8351539N,1.3120721W,69,0.7,179
3476,T,230513,142116,52.8351544N,1.3120722W,69,0.7,179
3477,T,230513,142116,52.8351544N,1.3120722W,69,0.7,179
3478,T,230513,142116,52.8351544N,1.3120722W,69,0.7,179
3479,T,230513,142116,52.8351544N,1.3120721W,69,0.7,179
3480,T,230513,142117,52.8351539N,1.3120721W,69,0.7,179
3481,T,230513,142117,52.8351539N,1.3120721W,69,0.7,179
3482,T,230513,142117,52.8351539N,1.3120721W,69,0.7,179
3483,T,230513,142117,52.8351539N,1.3120721W,69,0.7,179
3484,T,230513,142117,52.8351539N,1.3120721W,69,0.7,179
3485,T,230513,142118,52.8351539N,1.3120721W,69,0.9,179
3486,T,230513,142118,52.8351540N,1.3120723W,69,0.9,179
3487,T,230513,142118,52.8351541N,1.3120723W,69,0.9,179
3488,T,230513,142118,52.8351541N,1.3120723W,69,0.9,179
3489,T,230513,142118,52.8351540N,1.3120723W,69,0.9,179
3490,T,230513,142119,52.8351539N,1.3120721W,69,0.7,179
3491,T,230513,142119,52.8351540N,1.3120722W,69,0.7,179
3492,T,230513,142119,52.8351539N,1.3120721W,69,0.7,179
3493,T,230513,142119,52.8351539N,1.3120721W,69,0.7,179
3494,T,230513,142119,52.8351539N,1.3120721W,69,0.7,179
3495,T,230513,142120,52.8351539N,1.3120721W,70,0.7,179
3496,T,230513,142120,52.8351536N,1.3120719W,70,0.7,179
3497,T,230513,142120,52.8351540N,1.3120721W,70,0.7,179
3498,T,230513,142120,52.8351540N,1.3120721W,70,0.7,179
3499,T,230513,142120,52.8351540N,1.3120721W,70,0.7,179
3500,T,230513,142121,52.8351539N,1.3120721W,70,0.9,179
3501,T,230513,142121,52.8351541N,1.3120723W,70,0.9,179
3502,T,230513,142121,52.8351541N,1.3120723W,70,0.9,179
3503,T,230513,142121,52.8351541N,1.3120723W,70,0.9,179
3504,T,230513,142121,52.8351541N,1.3120723W,70,0.9,179
3505,T,230513,142122,52.8351539N,1.3120721W,70,0.9,179
3506,T,230513,142122,52.8351544N,1.3120722W,70,0.9,179
3507,T,230513,142122,52.8351544N,1.3120722W,70,0.9,179
3508,T,230513,142122,52.8351544N,1.3120722W,70,0.9,179
3509,T,230513,142122,52.8351544N,1.3120722W,70,0.9,179
3510,T,230513,142123,52.8351539N,1.3120721W,70,0.7,179
3511,T,230513,142123,52.8351542N,1.3120722W,70,0.7,179
3512,T,230513,142123,52.8351542N,1.3120722W,70,0.7,179
3513,T,230513,142123,52.8351542N,1.3120722W,70,0.7,179
3514,T,230513,142123,52.8351542N,1.3120722W,70,0.7,179
3515,T,230513,142124,52.8351539N,1.3120721W,70,0.3,179
3516,T,230513,142124,52.8351540N,1.3120722W,70,0.3,179
3517,T,230513,142124,52.8351540N,1.3120722W,70,0.3,179
3518,T,230513,142124,52.8351540N,1.3120722W,70,0.3,179
3519,T,230513,142124,52.8351541N,1.3120723W,70,0.3,179
3520,T,230513,142125,52.8351539N,1.3120721W,70,0.3,179
3521,T,230513,142125,52.8351547N,1.3120722W,69,0.3,179
3522,T,230513,142125,52.8351547N,1.3120723W,69,0.3,179
3523,T,230513,142125,52.8351547N,1.3120722W,69,0.3,179
3524,T,230513,142125,52.8351547N,1.3120722W,69,0.3,179
3525,T,230513,142126,52.8351539N,1.3120721W,69,0.3,179
3526,T,230513,142126,52.8351540N,1.3120726W,69,0.3,179
3527,T,230513,142126,52.8351540N,1.3120726W,69,0.3,179
3528,T,230513,142126,52.8351540N,1.3120726W,69,0.3,179
3529,T,230513,142126,52.8351540N,1.3120726W,69,0.3,179
3530,T,230513,142127,52.8351539N,1.3120721W,69,0.5,179
3531,T,230513,142127,52.8351541N,1.3120723W,69,0.5,179
3532,T,230513,142127,52.8351541N,1.3120723W,69,0.5,179
3533,T,230513,142127,52.8351541N,1.3120723W,69,0.5,179
3534,T,230513,142127,52.8351541N,1.3120723W,69,0.5,179
3535,T,230513,142128,52.8351539N,1.3120721W,69,0.3,179
3536,T,230513,142128,52.8351541N,1.3120723W,69,0.3,179
3537,T,230513,142128,52.8351541N,1.3120723W,69,0.3,179
3538,T,230513,142128,52.8351541N,1.3120723W,69,0.3,179
3539,T,230513,142128,52.8351541N,1.3120723W,69,0.3,179
3540,T,230513,142129,52.8351539N,1.3120721W,69,0.3,179
3541,T,230513,142129,52.8351540N,1.3120723W,69,0.3,179
3542,T,230513,142129,52.8351540N,1.3120723W,69,0.3,179
3543,T,230513,142129,52.8351540N,1.3120723W,69,0.3,179
3544,T,230513,142129,52.8351540N,1.3120723W,69,0.3,179
3545,T,230513,142130,52.8351539N,1.3120721W,69,0.7,179
3546,T,230513,142130,52.8351544N,1.3120722W,69,0.7,179
3547,T,230513,142130,52.8351544N,1.3120722W,69,0.7,179
3548,T,230513,142130,52.8351544N,1.3120722W,69,0.7,179
3549,T,230513,142130,52.8351544N,1.3120722W,69,0.7,179
3550,T,230513,142131,52.8351539N,1.3120721W,69,0.9,179
3551,T,230513,142131,52.8351545N,1.3120722W,69,0.9,179
3552,T,230513,142131,52.8351544N,1.3120722W,69,0.9,179
3553,T,230513,142131,52.8351544N,1.3120722W,69,0.9,179
3554,T,230513,142131,52.8351544N,1.3120723W,69,0.9,179
3555,T,230513,142132,52.8351539N,1.3120721W,69,0.9,179
3556,T,230513,142132,52.8351544N,1.3120723W,69,0.9,179
3557,T,230513,142132,52.8351544N,1.3120722W,69,0.9,179
3558,T,230513,142132,52.8351544N,1.3120722W,69,0.9,179
3559,T,230513,142132,52.8351545N,1.3120722W,69,0.9,179
3560,T,230513,142133,52.8351539N,1.3120721W,69,0.7,179
3561,T,230513,142133,52.8351539N,1.3120721W,69,0.7,179
3562,T,230513,142133,52.8351539N,1.3120721W,69,0.7,179
3563,T,230513,142133,52.8351539N,1.3120721W,69,0.7,179
3564,T,230513,142133,52.8351539N,1.3120721W,69,0.7,179
3565,T,230513,142134,52.8351539N,1.3120721W,69,0.3,179
3566,T,230513,142134,52.8351541N,1.3120723W,69,0.3,179
3567,T,230513,142134,52.8351540N,1.3120723W,69,0.3,179
3568,T,230513,142134,52.8351541N,1.3120723W,69,0.3,179
3569,T,230513,142134,52.8351540N,1.3120723W,69,0.3,179
3570,T,230513,142135,52.8351539N,1.3120721W,69,0.1,179
3571,T,230513,142135,52.8351540N,1.3120723W,69,0.1,179
3572,T,230513,142135,52.8351540N,1.3120723W,69,0.1,179
3573,T,230513,142135,52.8351540N,1.3120723W,69,0.1,179
3574,T,230513,142135,52.8351540N,1.3120725W,69,0.1,179
3575,T,230513,142136,52.8351539N,1.3120721W,69,0.3,179
3576,T,230513,142136,52.8351526N,1.3120718W,69,0.3,179
3577,T,230513,142136,52.8351525N,1.3120716W,69,0.3,179
3578,T,230513,142136,52.8351526N,1.3120716W,69,0.3,179
3579,T,230513,142136,52.8351526N,1.3120716W,69,0.3,179
3580,T,230513,142137,52.8351539N,1.3120721W,69,0.3,179
3581,T,230513,142137,52.8351540N,1.3120725W,69,0.3,179
3582,T,230513,142137,52.8351540N,1.3120725W,69,0.3,179
3583,T,230513,142137,52.8351540N,1.3120725W,69,0.3,179
3584,T,230513,142137,52.8351541N,1.3120725W,69,0.3,179
3585,T,230513,142138,52.8351539N,1.3120721W,69,0.3,179
3586,T,230513,142138,52.8351541N,1.3120725W,69,0.3,179
3587,T,230513,142138,52.8351541N,1.3120725W,69,0.3,179
3588,T,230513,142138,52.8351541N,1.3120725W,69,0.3,179
3589,T,230513,142138,52.8351540N,1.3120725W,69,0.3,179
3590,T,230513,142139,52.8351539N,1.3120721W,69,0.3,179
3591,T,230513,142139,52.8351541N,1.3120723W,69,0.3,179
3592,T,230513,142139,52.8351540N,1.3120723W,69,0.3,179
3593,T,230513,142139,52.8351540N,1.3120723W,69,0.3,179
3594,T,230513,142139,52.8351541N,1.3120723W,69,0.3,179
3595,T,230513,142140,52.8351539N,1.3120721W,69,0.3,179
3596,T,230513,142140,52.8351540N,1.3120723W,69,0.3,179
3597,T,230513,142140,52.8351540N,1.3120722W,69,0.3,179
3598,T,230513,142140,52.8351540N,1.3120723W,69,0.3,179
3599,T,230513,142140,52.8351540N,1.3120722W,69,0.3,179
3600,T,230513,142141,52.8351539N,1.3120721W,69,0.1,179
3601,T,230513,142141,52.8351540N,1.3120723W,69,0.1,179
3602,T,230513,142141,52.8351540N,1.3120723W,69,0.1,179
3603,T,230513,142141,52.8351540N,1.3120723W,69,0.1,179
3604,T,230513,142141,52.8351540N,1.3120723W,69,0.1,179
3605,T,230513,142142,52.8351539N,1.3120721W,69,0.7,179
3606,T,230513,142142,52.8351545N,1.3120723W,69,0.7,179
3607,T,230513,142142,52.8351546N,1.3120723W,69,0.7,179
3608,T,230513,142142,52.8351545N,1.3120723W,69,0.7,179
3609,T,230513,142142,52.8351545N,1.3120723W,69,0.7,179
3610,T,230513,142143,52.8351539N,1.3120721W,69,0.9,179
3611,T,230513,142143,52.8351541N,1.3120725W,69,0.9,179
3612,T,230513,142143,52.8351541N,1.3120723W,69,0.9,179
3613,T,230513,142143,52.8351541N,1.3120725W,69,0.9,179
3614,T,230513,142143,52.8351541N,1.3120723W,69,0.9,179
3615,T,230513,142144,52.8351539N,1.3120721W,69,0.9,179
3616,T,230513,142144,52.8351547N,1.3120725W,69,0.9,179
3617,T,230513,142144,52.8351547N,1.3120725W,69,0.9,179
3618,T,230513,142144,52.8351547N,1.3120725W,69,0.9,179
3619,T,230513,142144,52.8351546N,1.3120725W,69,0.9,179
3620,T,230513,142145,52.8351539N,1.3120721W,69,0.7,179
3621,T,230513,142145,52.8351544N,1.3120722W,69,0.7,179
3622,T,230513,142145,52.8351544N,1.3120723W,69,0.7,179
3623,T,230513,142145,52.8351544N,1.3120722W,69,0.7,179
3624,T,230513,142145,52.8351544N,1.3120722W,69,0.7,179
3625,T,230513,142146,52.8351539N,1.3120721W,69,0.9,179
3626,T,230513,142146,52.8351540N,1.3120723W,69,0.9,179
3627,T,230513,142146,52.8351540N,1.3120723W,69,0.9,179
3628,T,230513,142146,52.8351540N,1.3120723W,69,0.9,179
3629,T,230513,142146,52.8351540N,1.3120723W,69,0.9,179
3630,T,230513,142147,52.8351539N,1.3120721W,69,0.7,179
3631,T,230513,142147,52.8351542N,1.3120722W,69,0.7,179
3632,T,230513,142147,52.8351542N,1.3120722W,69,0.7,179
3633,T,230513,142147,52.8351544N,1.3120722W,69,0.7,179
3634,T,230513,142147,52.8351544N,1.3120722W,69,0.7,179
3635,T,230513,142148,52.8351539N,1.3120721W,69,0.7,179
3636,T,230513,142148,52.8351541N,1.3120722W,69,0.7,179
3637,T,230513,142148,52.8351541N,1.3120723W,69,0.7,179
3638,T,230513,142148,52.8351541N,1.3120723W,69,0.7,179
3639,T,230513,142148,52.8351540N,1.3120723W,69,0.7,179
3640,T,230513,142149,52.8351539N,1.3120721W,69,0.5,179
3641,T,230513,142149,52.8351541N,1.3120723W,69,0.5,179
3642,T,230513,142149,52.8351541N,1.3120723W,69,0.5,179
3643,T,230513,142149,52.8351541N,1.3120723W,69,0.5,179
3644,T,230513,142149,52.8351541N,1.3120723W,69,0.5,179
3645,T,230513,142150,52.8351539N,1.3120721W,69,0.3,179
3646,T,230513,142150,52.8351541N,1.3120723W,69,0.3,179
3647,T,230513,142150,52.8351541N,1.3120723W,69,0.3,179
3648,T,230513,142150,52.8351541N,1.3120723W,69,0.3,179
3649,T,230513,142150,52.8351541N,1.3120723W,69,0.3,179
3650,T,230513,142151,52.8351539N,1.3120721W,69,0.3,179
3651,T,230513,142151,52.8351541N,1.3120723W,69,0.3,179
3652,T,230513,142151,52.8351541N,1.3120723W,69,0.3,179
3653,T,230513,142151,52.8351541N,1.3120723W,69,0.3,179
3654,T,230513,142151,52.8351541N,1.3120723W,69,0.3,179
3655,T,230513,142152,52.8351539N,1.3120721W,69,0.3,179
3656,T,230513,142152,52.8351541N,1.3120723W,69,0.3,179
3657,T,230513,142152,52.8351541N,1.3120725W,69,0.3,179
3658,T,230513,142152,52.8351541N,1.3120723W,69,0.3,179
3659,T,230513,142152,52.8351541N,1.3120725W,69,0.3,179
3660,T,230513,142153,52.8351539N,1.3120721W,69,0.3,179
3661,T,230513,142153,52.8351541N,1.3120722W,69,0.3,179
3662,T,230513,142153,52.8351541N,1.3120723W,69,0.3,179
3663,T,230513,142153,52.8351541N,1.3120722W,69,0.3,179
3664,T,230513,142153,52.8351541N,1.3120723W,69,0.3,179
3665,T,230513,142154,52.8351539N,1.3120721W,69,0.3,179
3666,T,230513,142154,52.8351540N,1.3120723W,69,0.3,179
3667,T,230513,142154,52.8351540N,1.3120723W,69,0.3,179
3668,T,230513,142154,52.8351540N,1.3120723W,69,0.3,179
3669,T,230513,142154,52.8351541N,1.3120725W,69,0.3,179
3670,T,230513,142155,52.8351539N,1.3120721W,69,0.5,179
3671,T,230513,142155,52.8351541N,1.3120723W,69,0.5,179
3672,T,230513,142155,52.8351541N,1.3120723W,69,0.5,179
3673,T,230513,142155,52.8351541N,1.3120723W,69,0.5,179
